Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2018Q1,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1151,2683,2.33101650738488,"",1021,3191,3.12536728697356,""
2018Q2,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1112,2426,2.18165467625899,"",988,3129,3.167004048583,""
2018Q3,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1143,2818,2.46544181977253,"",1038,3377,3.25337186897881,""
2018Q4,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1218,2666,2.1888341543514,"",1068,2966,2.77715355805243,""
2019Q1,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1203,3022,2.5120532003325,"",1062,3159,2.97457627118644,""
2019Q2,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1235,3162,2.56032388663968,"",1075,3865,3.5953488372093,""
2019Q3,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1307,2706,2.07039020657995,"",1229,3045,2.47762408462164,""
2019Q4,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1318,2876,2.18209408194234,"",1232,3082,2.50162337662338,""
2020Q1,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1187,3122,2.6301600673968,"",1106,3442,3.1121157323689,""
2020Q2,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,825,2386,2.89212121212121,"",745,2671,3.58523489932886,""
2020Q3,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1127,2444,2.16858917480035,"",1045,2651,2.53684210526316,""
2020Q4,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1203,3049,2.53449709060682,"",1117,3201,2.86571172784243,""
2021Q1,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1218,2419,1.98604269293924,"",1115,2985,2.67713004484305,""
2021Q2,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1272,3514,2.7625786163522,"",1154,4037,3.49826689774697,""
2021Q3,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1336,2880,2.15568862275449,"",1237,3653,2.95311236863379,""
2021Q4,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1322,3088,2.33585476550681,"",1234,3502,2.83792544570502,""
2022Q1,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1310,3038,2.31908396946565,"",1235,3664,2.9668016194332,""
2022Q2,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1309,3606,2.75477463712758,"",1243,4256,3.42397425583266,""
2022Q3,p,S08000025,"",R103H,"",All Inpatients and Day cases,d,1176,3383,2.87670068027211,"",1101,3679,3.34150772025431,""
2017Q3,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1241,2311,1.86220789685737,"",1167,2768,2.37189374464439,""
2017Q4,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1219,2542,2.08531583264971,"",1179,3188,2.70398642917727,""
2018Q1,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1183,2378,2.01014370245139,"",1118,2627,2.34973166368515,""
2018Q2,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1264,2341,1.85205696202532,"",1209,2877,2.37965260545906,""
2018Q3,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1215,2303,1.89547325102881,"",1157,2529,2.18582541054451,""
2018Q4,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1265,2357,1.86324110671937,"",1207,2854,2.36454018227009,""
2019Q1,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1205,2341,1.94273858921162,"",1150,2713,2.35913043478261,""
2019Q2,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1214,2440,2.00988467874794,"",1158,2952,2.54922279792746,""
2019Q3,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1150,2690,2.33913043478261,"",1092,2960,2.71062271062271,""
2019Q4,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1214,2558,2.10708401976936,"",1136,2898,2.55105633802817,""
2020Q1,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1117,2555,2.28737690241719,"",1040,2891,2.77980769230769,""
2020Q2,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,568,1416,2.49295774647887,"",499,1788,3.58316633266533,""
2020Q3,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,874,2034,2.32723112128146,"",807,2547,3.15613382899628,""
2020Q4,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,910,1987,2.18351648351648,"",836,2416,2.88995215311005,""
2021Q1,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,974,2050,2.1047227926078,"",873,2292,2.6254295532646,""
2021Q2,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1011,2087,2.06429277942631,"",951,2475,2.60252365930599,""
2021Q3,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,951,2158,2.26919032597266,"",867,2593,2.99077277970012,""
2021Q4,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1036,2367,2.28474903474903,"",973,2968,3.05035971223022,""
2022Q1,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1143,2279,1.99387576552931,"",1103,2559,2.32003626473255,""
2022Q2,"",S08000026,"",Z102H,"",All Inpatients and Day cases,d,1013,2303,2.27344521224087,"",958,2615,2.72964509394572,""
2022Q3,p,S08000026,"",Z102H,"",All Inpatients and Day cases,d,669,1330,1.98804185351271,"",650,1550,2.38461538461538,""
2017Q3,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1241,2311,1.86220789685737,"",1167,2768,2.37189374464439,""
2017Q4,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1219,2542,2.08531583264971,"",1179,3188,2.70398642917727,""
2018Q1,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1183,2378,2.01014370245139,"",1118,2627,2.34973166368515,""
2018Q2,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1264,2341,1.85205696202532,"",1209,2877,2.37965260545906,""
2018Q3,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1215,2303,1.89547325102881,"",1157,2529,2.18582541054451,""
2018Q4,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1265,2357,1.86324110671937,"",1207,2854,2.36454018227009,""
2019Q1,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1205,2341,1.94273858921162,"",1150,2713,2.35913043478261,""
2019Q2,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1214,2440,2.00988467874794,"",1158,2952,2.54922279792746,""
2019Q3,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1150,2690,2.33913043478261,"",1092,2960,2.71062271062271,""
2019Q4,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1214,2558,2.10708401976936,"",1136,2898,2.55105633802817,""
2020Q1,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1117,2555,2.28737690241719,"",1040,2891,2.77980769230769,""
2020Q2,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,568,1416,2.49295774647887,"",499,1788,3.58316633266533,""
2020Q3,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,874,2034,2.32723112128146,"",807,2547,3.15613382899628,""
2020Q4,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,910,1987,2.18351648351648,"",836,2416,2.88995215311005,""
2021Q1,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,974,2050,2.1047227926078,"",873,2292,2.6254295532646,""
2021Q2,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1011,2087,2.06429277942631,"",951,2475,2.60252365930599,""
2021Q3,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,951,2158,2.26919032597266,"",867,2593,2.99077277970012,""
2021Q4,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1036,2367,2.28474903474903,"",973,2968,3.05035971223022,""
2022Q1,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1143,2279,1.99387576552931,"",1103,2559,2.32003626473255,""
2022Q2,"",S08000026,"",S08000026,d,All Inpatients and Day cases,d,1013,2303,2.27344521224087,"",958,2615,2.72964509394572,""
2022Q3,p,S08000026,"",S08000026,d,All Inpatients and Day cases,d,669,1330,1.98804185351271,"",650,1550,2.38461538461538,""
2017Q3,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,21446,78341,3.65294227361746,"",15453,84112,5.44308548501909,""
2017Q4,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,21068,78839,3.74212075185115,"",15121,85044,5.6242312016401,""
2018Q1,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20988,81101,3.86416047265104,"",15071,88835,5.89443301705262,""
2018Q2,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20527,78265,3.81278316363814,"",15333,86562,5.64547055370769,""
2018Q3,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,19915,71687,3.59964850615114,"",14621,77214,5.28103412899254,""
2018Q4,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20283,72667,3.58265542572598,"",14627,79102,5.40794421275723,""
2019Q1,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,21119,77160,3.65358208248497,"",15321,80478,5.25279028784022,""
2019Q2,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,22021,74164,3.36787611825076,"",15725,80018,5.08858505564388,""
2019Q3,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,21664,75413,3.48102843426883,"",15412,81199,5.2685569685959,""
2019Q4,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,22670,78974,3.48363475959418,"",15868,85051,5.35990673052685,""
2020Q1,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,21895,77463,3.53793103448276,"",15710,84850,5.40101845957989,""
2020Q2,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,13855,49257,3.55517863587153,"",8905,52358,5.87961819202695,""
2020Q3,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,19136,63614,3.3243102006689,"",13162,66670,5.06533961404042,""
2020Q4,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,19260,67863,3.52352024922118,"",13289,69837,5.25524870193393,""
2021Q1,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,17412,66884,3.84125890190673,"",11660,69405,5.95240137221269,""
2021Q2,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,19191,65379,3.40675316554635,"",13647,66825,4.89668058914047,""
2021Q3,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,19637,73786,3.75749859958242,"",13662,74314,5.43946713511931,""
2021Q4,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20456,77279,3.77781579976535,"",14235,79160,5.56094134176326,""
2022Q1,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20117,76612,3.80832132027638,"",14245,77274,5.42464022464022,""
2022Q2,"",S08000030,"",S08000030,d,All Inpatients and Day cases,d,20897,79063,3.78346174091975,"",14775,81239,5.49840947546531,""
2022Q3,p,S08000030,"",S08000030,d,All Inpatients and Day cases,d,21559,79405,3.68314856904309,"",14939,82230,5.50438449695428,""
2017Q3,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,16048,51513,3.20993270189432,"",11484,64841,5.64620341344479,""
2017Q4,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15618,50922,3.26046868997311,"",11219,64132,5.71637400837864,""
2018Q1,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15259,51506,3.37545055377154,"",11001,68806,6.25452231615308,""
2018Q2,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15157,47810,3.15431813683447,"",11371,64594,5.68059097704687,""
2018Q3,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,14794,46076,3.11450588076247,"",10973,60664,5.5284789938941,""
2018Q4,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,14804,45563,3.07774925695758,"",10778,60698,5.63165707923548,""
2019Q1,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15216,47727,3.13663249211356,"",11048,61055,5.526339608979,""
2019Q2,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15584,47280,3.03388090349076,"",11461,61100,5.33112293866155,""
2019Q3,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15336,47752,3.11371935315597,"",11263,63335,5.62327976560419,""
2019Q4,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15672,49479,3.15715926493109,"",11186,64092,5.729662077597,""
2020Q1,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15288,47987,3.13886708529566,"",11338,65279,5.75754101252425,""
2020Q2,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,10060,30621,3.04383697813121,"",6892,40850,5.92716192687174,""
2020Q3,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,13330,41590,3.12003000750188,"",9556,53734,5.62306404353286,""
2020Q4,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,13854,44221,3.19193012848275,"",9876,57621,5.83444714459295,""
2021Q1,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,12559,44026,3.50553388008599,"",8857,58104,6.56023484249746,""
2021Q2,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,13815,42789,3.09728555917481,"",10152,53043,5.22488179669031,""
2021Q3,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,14349,48562,3.38434734127814,"",10264,59732,5.81956352299299,""
2021Q4,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,14940,50058,3.35060240963855,"",10729,63702,5.93736601733619,""
2022Q1,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,14963,50380,3.36697186393103,"",10842,63164,5.82586238701347,""
2022Q2,"",S08000030,"",T101H,"",All Inpatients and Day cases,d,15200,50402,3.31592105263158,"",10860,64285,5.91942909760589,""
2022Q3,p,S08000030,"",T101H,"",All Inpatients and Day cases,d,15824,50668,3.20197168857432,"",11031,66309,6.01115039434321,""
2017Q3,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3874,14429,3.72457408363449,"",2828,17049,6.02864214992928,""
2017Q4,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3890,14677,3.77300771208226,"",2738,18302,6.68444119795471,""
2018Q1,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3954,15457,3.90920586747597,"",2733,17868,6.53787047200878,""
2018Q2,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3820,13677,3.5803664921466,"",2787,16950,6.08180839612487,""
2018Q3,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3828,12846,3.35579937304075,"",2738,15093,5.51241782322863,""
2018Q4,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3998,13819,3.45647823911956,"",2792,16363,5.86067335243553,""
2019Q1,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4247,14191,3.34141747115611,"",3016,16852,5.58753315649867,""
2019Q2,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4684,13694,2.92356959863365,"",2946,16915,5.74168363883232,""
2019Q3,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4708,14072,2.98895497026338,"",2969,15964,5.37689457729875,""
2019Q4,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,5150,16174,3.14058252427184,"",3288,18883,5.74300486618005,""
2020Q1,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4782,15752,3.29401923881221,"",2999,17900,5.96865621873958,""
2020Q2,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3252,8765,2.69526445264453,"",1912,10287,5.38023012552301,""
2020Q3,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4394,11091,2.52412380518889,"",2624,11523,4.39138719512195,""
2020Q4,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4189,11440,2.73096204344712,"",2640,10824,4.1,""
2021Q1,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3830,11893,3.10522193211488,"",2258,10347,4.58237378210806,""
2021Q2,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4183,12433,2.97226870666985,"",2708,12276,4.53323485967504,""
2021Q3,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3938,12949,3.28821736922296,"",2472,13253,5.36124595469256,""
2021Q4,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4135,13962,3.37654171704958,"",2603,13858,5.32385708797541,""
2022Q1,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,3806,12838,3.37309511297951,"",2496,13004,5.2099358974359,""
2022Q2,"",S08000030,"",T202H,"",All Inpatients and Day cases,d,4121,14271,3.46299441883038,"",2767,15718,5.6805204192266,""
2022Q3,p,S08000030,"",T202H,"",All Inpatients and Day cases,d,4136,15452,3.73597678916828,"",2698,14296,5.29873980726464,""
2017Q3,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1090,1841,1.68899082568807,"",1041,433,0.415946205571566,""
2017Q4,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1134,1778,1.5679012345679,"",1073,485,0.452003727865797,""
2018Q1,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1317,2000,1.51860288534548,"",1252,428,0.34185303514377,""
2018Q2,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1147,2111,1.84045335658239,"",1096,496,0.452554744525547,""
2018Q3,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,888,2290,2.57882882882883,"",831,368,0.442839951865223,""
2018Q4,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1008,1800,1.78571428571429,"",949,447,0.471022128556375,""
2019Q1,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1230,1886,1.53333333333333,"",1176,491,0.417517006802721,""
2019Q2,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1272,1946,1.52987421383648,"",1218,388,0.318555008210181,""
2019Q3,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1137,1450,1.27528583992964,"",1080,240,0.222222222222222,""
2019Q4,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1369,1952,1.42585829072316,"",1303,492,0.377590176515733,""
2020Q1,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1362,1826,1.34067547723935,"",1293,361,0.279195668986852,""
2020Q2,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,61,897,14.7049180327869,"",17,56,3.29411764705882,""
2020Q3,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,950,1297,1.36526315789474,"",894,111,0.124161073825503,""
2020Q4,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,724,1120,1.54696132596685,"",689,193,0.28011611030479,""
2021Q1,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,500,462,0.924,"",486,0,0,""
2021Q2,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,710,381,0.536619718309859,"",702,138,0.196581196581197,""
2021Q3,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,848,266,0.313679245283019,"",848,266,0.313679245283019,""
2021Q4,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,811,222,0.273736128236745,"",810,232,0.28641975308642,""
2022Q1,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,846,150,0.177304964539007,"",845,152,0.179881656804734,""
2022Q2,"",S08000030,"",T312H,"",All Inpatients and Day cases,d,1078,290,0.269016697588126,"",1077,304,0.282265552460539,""
2022Q3,p,S08000030,"",T312H,"",All Inpatients and Day cases,d,1131,236,0.208664898320071,"",1131,251,0.221927497789567,""
2017Q3,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1559,4916,3.15330339961514,"",1242,5688,4.57971014492754,""
2017Q4,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1657,4811,2.90343995171998,"",1303,5355,4.10974673829624,""
2018Q1,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1726,5413,3.13615295480881,"",1314,5630,4.28462709284627,""
2018Q2,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1708,4791,2.80503512880562,"",1323,5258,3.97430083144369,""
2018Q3,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1602,4647,2.90074906367041,"",1177,4993,4.24214103653356,""
2018Q4,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1334,4573,3.428035982009,"",1052,5489,5.21768060836502,""
2019Q1,"",S08000028,"",S08000028,d,All Inpatients and Day cases,d,1619,4758,2.93885114268067,"",1210,5550,4.58677685950413,""
