Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2022Q1,,S08000026,,S08000026,d,All Inpatients and Day cases,d,1292,2758,2.134674923,,1191,2761,2.318219983,
2022Q2,,S08000026,,S08000026,d,All Inpatients and Day cases,d,1214,3196,2.63261944,,1077,3165,2.938718663,
2022Q3,p,S08000026,,S08000026,d,All Inpatients and Day cases,d,909,2196,2.415841584,,822,2145,2.609489051,
2017Q3,,S08000026,,S12000027,,All Inpatients and Day cases,d,1506,3163,2.100265604,,1353,3372,2.492239468,
2017Q4,,S08000026,,S12000027,,All Inpatients and Day cases,d,1594,3860,2.421580928,,1416,3801,2.684322034,
2018Q1,,S08000026,,S12000027,,All Inpatients and Day cases,d,1419,3270,2.304439746,,1277,3499,2.740015662,
2018Q2,,S08000026,,S12000027,,All Inpatients and Day cases,d,1565,3538,2.260702875,,1390,3492,2.512230216,
2018Q3,,S08000026,,S12000027,,All Inpatients and Day cases,d,1486,3418,2.30013459,,1336,3355,2.511227545,
2018Q4,,S08000026,,S12000027,,All Inpatients and Day cases,d,1538,3594,2.33680104,,1394,3713,2.663558106,
2019Q1,,S08000026,,S12000027,,All Inpatients and Day cases,d,1502,3387,2.254993342,,1341,3315,2.472035794,
2019Q2,,S08000026,,S12000027,,All Inpatients and Day cases,d,1521,3500,2.301117686,,1367,3480,2.545720556,
2019Q3,,S08000026,,S12000027,,All Inpatients and Day cases,d,1435,3819,2.661324042,,1280,3823,2.98671875,
2019Q4,,S08000026,,S12000027,,All Inpatients and Day cases,d,1491,3647,2.44600939,,1317,3724,2.827638573,
2020Q1,,S08000026,,S12000027,,All Inpatients and Day cases,d,1358,3309,2.436671576,,1207,3368,2.790389395,
2020Q2,,S08000026,,S12000027,,All Inpatients and Day cases,d,663,1890,2.850678733,,536,1923,3.587686567,
2020Q3,,S08000026,,S12000027,,All Inpatients and Day cases,d,1048,2916,2.782442748,,901,2890,3.20754717,
2020Q4,,S08000026,,S12000027,,All Inpatients and Day cases,d,1051,2711,2.579448145,,909,2778,3.056105611,
2021Q1,,S08000026,,S12000027,,All Inpatients and Day cases,d,1106,2597,2.348101266,,940,2494,2.653191489,
2021Q2,,S08000026,,S12000027,,All Inpatients and Day cases,d,1220,3039,2.490983607,,1063,3218,3.027281279,
2021Q3,,S08000026,,S12000027,,All Inpatients and Day cases,d,1182,3258,2.756345178,,987,3046,3.086119554,
2021Q4,,S08000026,,S12000027,,All Inpatients and Day cases,d,1195,2938,2.458577406,,1067,3275,3.069353327,
2022Q1,,S08000026,,S12000027,,All Inpatients and Day cases,d,1292,2758,2.134674923,,1191,2761,2.318219983,
2022Q2,,S08000026,,S12000027,,All Inpatients and Day cases,d,1214,3196,2.63261944,,1077,3165,2.938718663,
2022Q3,p,S08000026,,S12000027,,All Inpatients and Day cases,d,909,2196,2.415841584,,822,2145,2.609489051,
2017Q3,,S08000030,,S12000041,,All Inpatients and Day cases,d,5533,20226,3.655521417,,3903,20383,5.222393031,
2017Q4,,S08000030,,S12000041,,All Inpatients and Day cases,d,5461,20684,3.787584691,,3874,20908,5.397005679,
2018Q1,,S08000030,,S12000041,,All Inpatients and Day cases,d,5611,21683,3.864373552,,3942,22167,5.623287671,
2018Q2,,S08000030,,S12000041,,All Inpatients and Day cases,d,5399,20303,3.760511206,,4008,20867,5.206337325,
2018Q3,,S08000030,,S12000041,,All Inpatients and Day cases,d,5046,18307,3.628022196,,3685,18242,4.950339213,
2018Q4,,S08000030,,S12000041,,All Inpatients and Day cases,d,5163,18715,3.624830525,,3746,19333,5.160971703,
2019Q1,,S08000030,,S12000041,,All Inpatients and Day cases,d,5511,19484,3.535474506,,3967,18737,4.723216536,
2019Q2,,S08000030,,S12000041,,All Inpatients and Day cases,d,5687,19321,3.397397573,,4162,19115,4.592743873,
2019Q3,,S08000030,,S12000041,,All Inpatients and Day cases,d,5437,18534,3.408865183,,3960,18620,4.702020202,
2019Q4,,S08000030,,S12000041,,All Inpatients and Day cases,d,5639,19877,3.524915765,,3988,19704,4.940822467,
2020Q1,,S08000030,,S12000041,,All Inpatients and Day cases,d,5170,17648,3.413539652,,3865,18639,4.822509702,
2020Q2,,S08000030,,S12000041,,All Inpatients and Day cases,d,3137,10837,3.454574434,,2039,10671,5.233447769,
2020Q3,,S08000030,,S12000041,,All Inpatients and Day cases,d,4598,16132,3.508481949,,3176,15301,4.817695214,
2020Q4,,S08000030,,S12000041,,All Inpatients and Day cases,d,4825,17796,3.688290155,,3374,17626,5.22406639,
2021Q1,,S08000030,,S12000041,,All Inpatients and Day cases,d,4313,16307,3.780894969,,2916,16627,5.701989026,
2021Q2,,S08000030,,S12000041,,All Inpatients and Day cases,d,4905,16315,3.326197757,,3577,16544,4.625104836,
2021Q3,,S08000030,,S12000041,,All Inpatients and Day cases,d,4904,16452,3.354812398,,3522,16158,4.587734242,
2021Q4,,S08000030,,S12000041,,All Inpatients and Day cases,d,5264,19109,3.630129179,,3687,18783,5.094385679,
2022Q1,,S08000030,,S12000041,,All Inpatients and Day cases,d,5077,17686,3.483553279,,3642,16777,4.606534871,
2022Q2,,S08000030,,S12000041,,All Inpatients and Day cases,d,5240,17549,3.349045802,,3753,17800,4.742872369,
2022Q3,p,S08000030,,S12000041,,All Inpatients and Day cases,d,5428,19499,3.592299189,,3807,19278,5.063829787,
2017Q3,,S08000030,,S12000042,,All Inpatients and Day cases,d,7503,29682,3.956017593,,5154,30577,5.932673652,
2017Q4,,S08000030,,S12000042,,All Inpatients and Day cases,d,7307,29759,4.072670042,,5037,29906,5.937264245,
2018Q1,,S08000030,,S12000042,,All Inpatients and Day cases,d,7208,29173,4.047308546,,4998,30609,6.1242497,
2018Q2,,S08000030,,S12000042,,All Inpatients and Day cases,d,7099,30514,4.298351881,,5123,32071,6.260199102,
2018Q3,,S08000030,,S12000042,,All Inpatients and Day cases,d,6898,26724,3.874166425,,4936,28185,5.710089141,
2018Q4,,S08000030,,S12000042,,All Inpatients and Day cases,d,6858,26768,3.903178769,,4766,28335,5.945237096,
2019Q1,,S08000030,,S12000042,,All Inpatients and Day cases,d,7062,28857,4.086236194,,4925,30166,6.125076142,
2019Q2,,S08000030,,S12000042,,All Inpatients and Day cases,d,7095,25894,3.649612403,,5014,27098,5.404467491,
2019Q3,,S08000030,,S12000042,,All Inpatients and Day cases,d,7092,27578,3.888606881,,5032,28597,5.683028617,
2019Q4,,S08000030,,S12000042,,All Inpatients and Day cases,d,7216,27080,3.752771619,,4995,28489,5.703503504,
2020Q1,,S08000030,,S12000042,,All Inpatients and Day cases,d,7196,27700,3.849360756,,5116,29066,5.681391712,
2020Q2,,S08000030,,S12000042,,All Inpatients and Day cases,d,4757,18253,3.837082195,,3136,18060,5.758928571,
2020Q3,,S08000030,,S12000042,,All Inpatients and Day cases,d,5985,21858,3.652130326,,4220,22178,5.255450237,
2020Q4,,S08000030,,S12000042,,All Inpatients and Day cases,d,6372,23640,3.709981168,,4462,23655,5.301434334,
2021Q1,,S08000030,,S12000042,,All Inpatients and Day cases,d,5895,24292,4.120780322,,4042,24033,5.945818902,
2021Q2,,S08000030,,S12000042,,All Inpatients and Day cases,d,6183,21328,3.449458192,,4439,21298,4.797927461,
2021Q3,,S08000030,,S12000042,,All Inpatients and Day cases,d,6459,26603,4.118749032,,4542,25647,5.64663144,
2021Q4,,S08000030,,S12000042,,All Inpatients and Day cases,d,6692,26153,3.908099223,,4702,25768,5.480221182,
2022Q1,,S08000030,,S12000042,,All Inpatients and Day cases,d,6635,27271,4.110173323,,4719,26540,5.624072897,
2022Q2,,S08000030,,S12000042,,All Inpatients and Day cases,d,6701,25971,3.875690195,,4722,26554,5.623464634,
2022Q3,p,S08000030,,S12000042,,All Inpatients and Day cases,d,6669,25616,3.841055631,,4637,25269,5.44942851,
2017Q3,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19867,73271,3.688075703,,14045,76975,5.480598078,
2017Q4,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19775,74307,3.757623262,,13958,77837,5.57651526,
2018Q1,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19751,75611,3.82821123,,13943,80650,5.784264505,
2018Q2,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19243,73836,3.837031648,,14060,79065,5.623399716,
2018Q3,,S08000030,,S08000030,d,All Inpatients and Day cases,d,18540,67047,3.616343042,,13407,70961,5.292832103,
2018Q4,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19066,69151,3.626927515,,13511,74394,5.50618015,
2019Q1,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19660,72523,3.688860631,,13966,75605,5.413504225,
2019Q2,,S08000030,,S08000030,d,All Inpatients and Day cases,d,20665,69618,3.368884587,,14414,72864,5.055085334,
2019Q3,,S08000030,,S08000030,d,All Inpatients and Day cases,d,20412,71078,3.482167353,,14256,73184,5.1335578,
2019Q4,,S08000030,,S08000030,d,All Inpatients and Day cases,d,21240,74948,3.528625235,,14481,78348,5.410399834,
2020Q1,,S08000030,,S08000030,d,All Inpatients and Day cases,d,20511,73470,3.581980401,,14374,79188,5.509113677,
2020Q2,,S08000030,,S08000030,d,All Inpatients and Day cases,d,13460,47844,3.554531947,,8511,49120,5.771354717,
2020Q3,,S08000030,,S08000030,d,All Inpatients and Day cases,d,17821,59847,3.358229056,,11988,60554,5.051217885,
2020Q4,,S08000030,,S08000030,d,All Inpatients and Day cases,d,18554,65431,3.526517193,,12538,64947,5.180012761,
2021Q1,,S08000030,,S08000030,d,All Inpatients and Day cases,d,17098,65401,3.825067259,,11213,65953,5.881833586,
2021Q2,,S08000030,,S08000030,d,All Inpatients and Day cases,d,18425,62643,3.399891452,,12873,63891,4.963178746,
2021Q3,,S08000030,,S08000030,d,All Inpatients and Day cases,d,18460,69784,3.78028169,,12668,68935,5.441664035,
2021Q4,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19470,73960,3.798664612,,13327,73705,5.530501988,
2022Q1,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19234,73019,3.796350213,,13396,72445,5.407957599,
2022Q2,,S08000030,,S08000030,d,All Inpatients and Day cases,d,19779,75675,3.826027605,,13733,76581,5.576421758,
2022Q3,p,S08000030,,S08000030,d,All Inpatients and Day cases,d,20287,77033,3.797160743,,13807,76641,5.550879988,
2017Q3,,S08000030,,S12000048,,All Inpatients and Day cases,d,6831,23363,3.420143464,,4988,26015,5.215517241,
2017Q4,,S08000030,,S12000048,,All Inpatients and Day cases,d,7007,23864,3.40573712,,5047,27023,5.354269863,
2018Q1,,S08000030,,S12000048,,All Inpatients and Day cases,d,6932,24755,3.571119446,,5003,27874,5.571457126,
2018Q2,,S08000030,,S12000048,,All Inpatients and Day cases,d,6745,23019,3.412750185,,4929,26127,5.300669507,
2018Q3,,S08000030,,S12000048,,All Inpatients and Day cases,d,6596,22016,3.337780473,,4786,24534,5.126201421,
2018Q4,,S08000030,,S12000048,,All Inpatients and Day cases,d,7045,23668,3.359545777,,4999,26726,5.346269254,
2019Q1,,S08000030,,S12000048,,All Inpatients and Day cases,d,7087,24182,3.412163116,,5074,26702,5.262514781,
2019Q2,,S08000030,,S12000048,,All Inpatients and Day cases,d,7883,24403,3.095648865,,5238,26651,5.088010691,
2019Q3,,S08000030,,S12000048,,All Inpatients and Day cases,d,7883,24966,3.167068375,,5264,25967,4.932940729,
2019Q4,,S08000030,,S12000048,,All Inpatients and Day cases,d,8385,27991,3.338223017,,5498,30155,5.484721717,
2020Q1,,S08000030,,S12000048,,All Inpatients and Day cases,d,8145,28122,3.45267035,,5393,31483,5.837752642,
2020Q2,,S08000030,,S12000048,,All Inpatients and Day cases,d,5566,18754,3.369385555,,3336,20389,6.111810552,
2020Q3,,S08000030,,S12000048,,All Inpatients and Day cases,d,7238,21857,3.019756839,,4592,23075,5.025043554,
2020Q4,,S08000030,,S12000048,,All Inpatients and Day cases,d,7357,23995,3.261519641,,4702,23666,5.033177371,
2021Q1,,S08000030,,S12000048,,All Inpatients and Day cases,d,6890,24802,3.599709724,,4255,25293,5.944300823,
2021Q2,,S08000030,,S12000048,,All Inpatients and Day cases,d,7337,25000,3.407387215,,4857,26049,5.363187153,
2021Q3,,S08000030,,S12000048,,All Inpatients and Day cases,d,7097,26729,3.766239256,,4604,27130,5.892701998,
2021Q4,,S08000030,,S12000048,,All Inpatients and Day cases,d,7514,28698,3.819270695,,4938,29154,5.904009721,
2022Q1,,S08000030,,S12000048,,All Inpatients and Day cases,d,7522,28062,3.73065674,,5035,29128,5.78510427,
2022Q2,,S08000030,,S12000048,,All Inpatients and Day cases,d,7838,32155,4.102449604,,5258,32227,6.129136554,
2022Q3,p,S08000030,,S12000048,,All Inpatients and Day cases,d,8190,31918,3.897191697,,5363,32094,5.984337125,
2017Q3,,S08000028,,S12000013,,All Inpatients and Day cases,d,2058,6674,3.242954325,,1542,6947,4.505188067,
2017Q4,,S08000028,,S12000013,,All Inpatients and Day cases,d,2312,6901,2.984861592,,1662,6657,4.005415162,
2018Q1,,S08000028,,S12000013,,All Inpatients and Day cases,d,2386,7786,3.263202012,,1684,7087,4.208432304,
2018Q2,,S08000028,,S12000013,,All Inpatients and Day cases,d,2268,6622,2.919753086,,1618,6224,3.846724351,
2018Q3,,S08000028,,S12000013,,All Inpatients and Day cases,d,2170,6984,3.21843318,,1495,6411,4.288294314,
2018Q4,,S08000028,,S12000013,,All Inpatients and Day cases,d,2020,6825,3.378712871,,1471,6916,4.701563562,
2019Q1,,S08000028,,S12000013,,All Inpatients and Day cases,d,2198,6617,3.010464058,,1540,6452,4.18961039,
2019Q2,,S08000028,,S12000013,,All Inpatients and Day cases,d,2411,7286,3.02198258,,1712,6793,3.967873832,
2019Q3,,S08000028,,S12000013,,All Inpatients and Day cases,d,2396,7842,3.272954925,,1729,7824,4.525159051,
2019Q4,,S08000028,,S12000013,,All Inpatients and Day cases,d,2410,6972,2.892946058,,1777,7183,4.042205965,
2020Q1,,S08000028,,S12000013,,All Inpatients and Day cases,d,2184,8120,3.717948718,,1547,7906,5.110536522,
2020Q2,,S08000028,,S12000013,,All Inpatients and Day cases,d,1183,3360,2.840236686,,742,3282,4.423180593,
2020Q3,,S08000028,,S12000013,,All Inpatients and Day cases,d,1649,4465,2.707701637,,1145,4079,3.562445415,
2020Q4,,S08000028,,S12000013,,All Inpatients and Day cases,d,2024,4953,2.447134387,,1428,4907,3.43627451,
2021Q1,,S08000028,,S12000013,,All Inpatients and Day cases,d,1553,5325,3.428847392,,1069,4927,4.608980355,
2021Q2,,S08000028,,S12000013,,All Inpatients and Day cases,d,1862,5981,3.212137487,,1313,5861,4.463823305,
2021Q3,,S08000028,,S12000013,,All Inpatients and Day cases,d,1950,6137,3.147179487,,1296,5930,4.575617284,
2021Q4,,S08000028,,S12000013,,All Inpatients and Day cases,d,1758,6251,3.555745165,,1229,5498,4.473555736,
2022Q1,,S08000028,,S12000013,,All Inpatients and Day cases,d,1774,6029,3.398534386,,1245,5364,4.308433735,
2022Q2,,S08000028,,S12000013,,All Inpatients and Day cases,d,1682,6530,3.882282996,,1186,6388,5.386172007,
2022Q3,p,S08000028,,S12000013,,All Inpatients and Day cases,d,1997,6550,3.27991988,,1489,6421,4.312290128,
2017Q3,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2058,6674,3.242954325,,1542,6947,4.505188067,
2017Q4,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2312,6901,2.984861592,,1662,6657,4.005415162,
2018Q1,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2386,7786,3.263202012,,1684,7087,4.208432304,
2018Q2,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2268,6622,2.919753086,,1618,6224,3.846724351,
2018Q3,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2170,6984,3.21843318,,1495,6411,4.288294314,
2018Q4,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2020,6825,3.378712871,,1471,6916,4.701563562,
2019Q1,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2198,6617,3.010464058,,1540,6452,4.18961039,
2019Q2,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2411,7286,3.02198258,,1712,6793,3.967873832,
2019Q3,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2396,7842,3.272954925,,1729,7824,4.525159051,
2019Q4,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2410,6972,2.892946058,,1777,7183,4.042205965,
2020Q1,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2184,8120,3.717948718,,1547,7906,5.110536522,
2020Q2,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1183,3360,2.840236686,,742,3282,4.423180593,
2020Q3,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1649,4465,2.707701637,,1145,4079,3.562445415,
2020Q4,,S08000028,,S08000028,d,All Inpatients and Day cases,d,2024,4953,2.447134387,,1428,4907,3.43627451,
2021Q1,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1553,5325,3.428847392,,1069,4927,4.608980355,
2021Q2,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1862,5981,3.212137487,,1313,5861,4.463823305,
2021Q3,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1950,6137,3.147179487,,1296,5930,4.575617284,
2021Q4,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1758,6251,3.555745165,,1229,5498,4.473555736,
2022Q1,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1774,6029,3.398534386,,1245,5364,4.308433735,
2022Q2,,S08000028,,S08000028,d,All Inpatients and Day cases,d,1682,6530,3.882282996,,1186,6388,5.386172007,
2022Q3,p,S08000028,,S08000028,d,All Inpatients and Day cases,d,1997,6550,3.27991988,,1489,6421,4.312290128,
2017Q3,,RA2701,,RA2701,,All Inpatients and Day cases,d,121,421,3.479338843,,69,332,4.811594203,
2017Q4,,RA2701,,RA2701,,All Inpatients and Day cases,d,102,330,3.235294118,,53,424,8,
2018Q1,,RA2701,,RA2701,,All Inpatients and Day cases,d,45,139,3.088888889,,32,249,7.78125,
2018Q2,,RA2701,,RA2701,,All Inpatients and Day cases,d,60,123,2.05,,43,165,3.837209302,
2018Q3,,RA2701,,RA2701,,All Inpatients and Day cases,d,54,122,2.259259259,,42,117,2.785714286,
2018Q4,,RA2701,,RA2701,,All Inpatients and Day cases,d,63,259,4.111111111,,34,184,5.411764706,
2019Q1,,RA2701,,RA2701,,All Inpatients and Day cases,d,46,84,1.826086957,,32,90,2.8125,
2019Q2,,RA2701,,RA2701,,All Inpatients and Day cases,d,57,358,6.280701754,,36,167,4.638888889,
2019Q3,,RA2701,,RA2701,,All Inpatients and Day cases,d,83,147,1.771084337,,63,118,1.873015873,
2019Q4,,RA2701,,RA2701,,All Inpatients and Day cases,d,56,165,2.946428571,,38,396,10.42105263,
2020Q1,,RA2701,,RA2701,,All Inpatients and Day cases,d,48,177,3.6875,,27,180,6.666666667,
2020Q2,,RA2701,,RA2701,,All Inpatients and Day cases,d,32,24,0.75,,29,26,0.896551724,
2020Q3,,RA2701,,RA2701,,All Inpatients and Day cases,d,62,121,1.951612903,,49,72,1.469387755,
2020Q4,,RA2701,,RA2701,,All Inpatients and Day cases,d,26,41,1.576923077,,19,32,1.684210526,
2021Q1,,RA2701,,RA2701,,All Inpatients and Day cases,d,33,138,4.181818182,,22,100,4.545454545,
2021Q2,,RA2701,,RA2701,,All Inpatients and Day cases,d,29,42,1.448275862,,22,49,2.227272727,
2021Q3,,RA2701,,RA2701,,All Inpatients and Day cases,d,22,64,2.909090909,,13,21,1.615384615,
2021Q4,,RA2701,,RA2701,,All Inpatients and Day cases,d,18,59,3.277777778,,11,55,5,
2022Q1,,RA2701,,RA2701,,All Inpatients and Day cases,d,14,55,3.928571429,,10,83,8.3,
2022Q2,,RA2701,,RA2701,,All Inpatients and Day cases,d,16,56,3.5,,11,21,1.909090909,
2022Q3,p,RA2701,,RA2701,,All Inpatients and Day cases,d,19,59,3.105263158,,10,28,2.8,
2017Q3,,RA2703,,RA2703,,All Inpatients and Day cases,d,808,2890,3.576732673,,537,2720,5.065176909,
2017Q4,,RA2703,,RA2703,,All Inpatients and Day cases,d,266,635,2.387218045,,187,831,4.443850267,
2018Q1,,RA2703,,RA2703,,All Inpatients and Day cases,d,227,670,2.95154185,,148,666,4.5,
2018Q2,,RA2703,,RA2703,,All Inpatients and Day cases,d,572,1366,2.388111888,,410,1295,3.158536585,
2018Q3,,RA2703,,RA2703,,All Inpatients and Day cases,d,890,2273,2.553932584,,576,2125,3.689236111,
2018Q4,,RA2703,,RA2703,,All Inpatients and Day cases,d,368,1147,3.116847826,,244,1125,4.610655738,
2019Q1,,RA2703,,RA2703,,All Inpatients and Day cases,d,285,662,2.322807018,,176,696,3.954545455,
2019Q2,,RA2703,,RA2703,,All Inpatients and Day cases,d,658,1602,2.434650456,,429,1615,3.764568765,
2019Q3,,RA2703,,RA2703,,All Inpatients and Day cases,d,851,1950,2.291421857,,530,1941,3.662264151,
2019Q4,,RA2703,,RA2703,,All Inpatients and Day cases,d,349,958,2.744985673,,218,913,4.188073394,
2020Q1,,RA2703,,RA2703,,All Inpatients and Day cases,d,168,371,2.208333333,,108,751,6.953703704,
2020Q2,,RA2703,,RA2703,,All Inpatients and Day cases,d,59,243,4.118644068,,33,185,5.606060606,
2020Q3,,RA2703,,RA2703,,All Inpatients and Day cases,d,73,256,3.506849315,,48,302,6.291666667,
